2023-06-18T18:59:37.069Z,0,0,0
2023-06-18T18:59:37.808Z,0,0,0
2023-06-18T18:59:38.812Z,0,0,0
2023-06-18T18:59:39.822Z,0,0,0
2023-06-18T18:59:40.823Z,0,0,0
2023-06-18T18:59:41.842Z,0,0,0
2023-06-18T18:59:42.855Z,0,0,0
2023-06-18T18:59:43.844Z,0,0,0
2023-06-18T18:59:44.856Z,0,0,0
2023-06-18T18:59:45.864Z,0,0,0
2023-06-18T18:59:46.868Z,0,0,0
2023-06-18T18:59:47.874Z,0,0,0
2023-06-18T18:59:48.884Z,0,0,0
2023-06-18T18:59:49.879Z,0,0,0
2023-06-18T18:59:50.884Z,0,0,0
2023-06-18T18:59:51.891Z,0,0,0
2023-06-18T18:59:53.105Z,0,0,0
2023-06-18T18:59:54.048Z,0,0,0
2023-06-18T18:59:55.032Z,0,0,0
2023-06-18T18:59:56.048Z,0,0,0
2023-06-18T19:01:02.768Z,0,0,0
2023-06-18T19:01:03.719Z,0,0,0
2023-06-18T19:01:04.731Z,0,0,0
2023-06-18T19:01:05.739Z,0,0,0
2023-06-18T19:01:07.087Z,0,0,0
2023-06-18T19:01:08.100Z,0,0,0
2023-06-18T19:01:09.233Z,0,0,0
2023-06-18T19:01:10.552Z,0,0,0
2023-06-18T19:01:11.299Z,0,0,0
2023-06-18T19:01:13.218Z,0,0,0
2023-06-18T19:01:13.654Z,0,0,0
2023-06-18T19:01:14.383Z,0,0,0
2023-06-18T19:01:15.358Z,0,0,0
2023-06-18T19:01:16.356Z,0,0,0
2023-06-18T19:01:17.378Z,0,0,0
2023-06-18T19:01:18.380Z,0,0,0
2023-06-18T19:01:19.385Z,0,0,0
2023-06-18T19:01:20.391Z,0,0,0
2023-06-18T19:01:21.407Z,0,0,0
2023-06-18T19:01:22.422Z,0,0,0
2023-06-18T19:01:23.416Z,0,0,0
2023-06-18T19:01:24.419Z,0,0,0
2023-06-18T19:01:25.419Z,0,0,0
2023-06-18T19:01:26.425Z,0,0,0
2023-06-18T19:01:27.427Z,0,0,0
2023-06-18T19:01:28.435Z,0,0,0
2023-06-18T19:01:29.445Z,0,0,0
2023-06-18T19:01:30.567Z,0,0,0
2023-06-18T19:01:31.589Z,0,0,0
2023-06-18T19:01:32.465Z,0,0,0
2023-06-18T19:01:33.477Z,0,0,0
2023-06-18T19:01:34.714Z,0,0,0
2023-06-18T19:01:35.600Z,0,0,0
2023-06-18T19:01:36.503Z,0,0,0
2023-06-18T19:01:37.516Z,0,0,0
2023-06-18T19:01:38.520Z,0,0,0
2023-06-18T19:01:39.514Z,0,0,0
2023-06-18T19:01:40.602Z,0,0,0
2023-06-18T19:01:41.522Z,0,0,0
2023-06-18T19:01:42.527Z,0,0,0
2023-06-18T19:01:43.536Z,0,0,0
2023-06-18T19:01:44.571Z,0,0,0
2023-06-18T19:01:45.549Z,0,0,0
2023-06-18T19:01:46.591Z,0,0,0
2023-06-18T19:01:47.566Z,0,0,0
2023-06-18T19:01:48.566Z,0,0,0
2023-06-18T19:01:49.577Z,0,0,0
2023-06-18T19:01:50.586Z,0,0,0
2023-06-18T19:01:51.596Z,0,0,0
2023-06-18T19:01:52.606Z,0,0,0
2023-06-18T19:01:54.525Z,0,0,0
2023-06-18T19:01:54.812Z,0,0,0
2023-06-18T19:01:55.678Z,0,0,0
2023-06-18T19:01:56.686Z,0,0,0
2023-06-18T19:01:57.686Z,0,0,0
2023-06-18T19:01:58.697Z,0,0,0
2023-06-18T19:01:59.705Z,0,0,0
2023-06-18T19:02:00.706Z,0,0,0
2023-06-18T19:02:01.715Z,0,0,0
2023-06-18T19:02:02.725Z,0,0,0
2023-06-18T19:02:03.727Z,0,0,0
2023-06-18T19:02:04.734Z,0,0,0
2023-06-18T19:02:05.759Z,0,0,0
